temperature,wind_speed,pressure,humidity,Soil_Name,N,P,K,Crop
21.51140514,2.074641684,1015.569222,20.74768928,chalky,0,5.184,0,Groundnut
21.74887484,2.094475685,1015.06987,20.64880362,peaty,2.08,5.408,5.408,Jowar
20.84687562,2.076440223,1013.202946,20.9232731,sandy,22.572,60.192,30.096,Maize
21.59153856,2.067526267,1014.607643,21.15210631,sandy,8.876,8.876,0,Moong(Green Gram)
21.14427878,2.048786345,1013.313326,21.77947358,loamy,0,0,0,Niger seed
22.01238467,2.012213724,1013.213674,21.93945088,chalky,0,0,0,Other Kharif pulses
21.4523046,1.997139533,1014.820793,20.26290248,loamy,1.6,2,0,Ragi
21.07764763,1.971048443,1015.712481,20.74398844,sandy,1.775,0,0,Rice
20.90912268,2.056490568,1015.358311,21.14671014,sandy,2.484,2.484,0,Sesamum
20.38497443,1.987618775,1015.840635,21.03291327,peaty,0,0,0,Soyabean
20.96137937,1.998454083,1014.597526,21.63377882,silty,843.64,0,0,Sunflower
20.52948641,2.10891331,1013.386565,20.66948518,peaty,6.39,16.33,0,Urad
21.70261189,2.023159789,1013.13998,21.83643088,sandy,50.673,0,0,Gram
21.57347868,2.060379041,1014.038468,20.17120802,peaty,8.54,8.54,0,Jowar
21.40078726,1.999660687,1013.538515,20.980587,silt,2.535,2.535,2.535,Maize
21.95626442,1.98791819,1015.853945,20.87956138,silty,38.25,38.25,38.25,Other  Rabi pulses
20.87513921,2.046171895,1014.941471,21.28092136,silt,0,25.136,0,Rapeseed &Mustard
20.3391863,2.105173212,1013.648051,21.35061185,silt,7.36,19.136,19.136,Safflower
21.32884597,2.082036236,1013.804855,21.51000137,peaty,16.008,42.688,21.344,Sunflower
20.16344016,2.028302043,1015.133651,21.87157756,silt,6.44,6.44,0,Wheat
21.14140892,2.026532161,1013.594275,20.51038078,loamy,3.304,8.26,3.304,Groundnut
20.47737908,2.076136821,1015.186791,20.85133797,sandy,0.152,0.152,0.152,Maize
20.3275527,2.036827976,1013.444059,20.7257559,sandy,4,5,0,Sugarcane
20.07344703,2.016628433,1014.699802,20.86818738,clay,1.5,0,0,Arhar/Tur
20.11684379,2.056061893,1014.133235,20.29720631,clay,10.58,10.58,0,Bajra
20.91485177,2.015531653,1013.417789,20.52180242,loamy,0,0,0,Cotton(lint)
22.01259679,2.091002867,1014.175238,21.77123454,silty,906.844,0,0,Groundnut
20.39056507,2.034318397,1014.33045,21.15913269,loamy,6.21,15.87,0,Jowar
20.84350057,2.031578359,1013.238611,20.22728502,silt,71.064,0,0,Maize
21.15216962,2.070725316,1015.541651,20.26523172,sandy,8.46,8.46,0,Moong(Green Gram)
20.25369207,2.045180922,1013.178836,21.4890258,peaty,1.95,1.95,1.95,Niger seed
21.98223245,2.084638462,1015.364292,20.64680975,loamy,38.25,38.25,38.25,Other Kharif pulses
20.06526289,2.031267559,1015.001843,21.311632,loamy,0,14.128,0,Ragi
21.15125345,2.021624385,1013.422163,21.07986141,silt,10.09,26.234,26.234,Rice
21.89368519,2.026488601,1013.126195,21.2471845,chalky,38.892,103.712,51.856,Sesamum
20.20047283,2.062444447,1013.486543,21.5235142,peaty,5.096,5.096,0,Soyabean
20.63484697,2.042683699,1015.357367,21.7264627,sandy,0,0,0,Sunflower
21.28980181,1.989249945,1015.60543,20.96048406,loamy,0,0,0,Urad
20.88170154,2.056277853,1013.812186,20.16059995,silt,3.84,4.8,0,Gram
20.17627748,2.000350074,1015.028444,20.62026098,chalky,2.775,0,0,Jowar
20.84943868,2.034843294,1015.038007,21.30289496,sandy,4.531,4.531,0,Maize
20.18215581,2.01061273,1014.860921,21.38063805,silty,0,0,0,Other  Rabi pulses
20.94032748,2.012122803,1014.217248,20.31785802,silt,916.136,0,0,Safflower
21.04627609,1.99946536,1014.541412,21.17319373,silt,9.63,24.61,0,Sunflower
21.19893469,2.005192722,1013.988625,21.5556113,chalky,56.07,0,0,Wheat
22.05111217,2.067318924,1015.969818,20.94921004,sandy,9,9,0,Groundnut
20.4346796,2.047538935,1014.479161,21.81510738,peaty,0,0,0,Maize
20.15526022,2.087831162,1013.353121,20.95743201,loamy,38.25,38.25,38.25,Sugarcane
21.77176272,2.000669666,1015.187864,20.10867759,peaty,0,23.184,0,Arhar/Tur
21.44209078,2.083544572,1014.207699,21.8852694,clay,5.64,14.664,14.664,Bajra
21.63285201,2.002322013,1013.845016,20.55323274,loamy,41.7,111.2,55.6,Castor seed
20.74747522,2.080567617,1015.559621,22.03191373,sandy,7.476,7.476,0,Cotton(lint)
21.69044946,2.023399037,1015.147156,21.82260543,silty,2.1,5.25,2.1,Groundnut
21.0118039,2.011250998,1015.467833,21.94320368,chalky,0,0,0,Jowar
21.79085316,2.105946436,1014.67026,20.38506624,loamy,3.392,4.24,0,Maize
21.77697065,2.035706876,1014.856581,21.08952761,chalky,2.8,0,0,Moong(Green Gram)
21.89839633,2.085178819,1014.936378,21.36460091,chalky,2.898,2.898,0,Niger seed
21.24097601,1.98071878,1015.96507,20.33676228,clay,0,0,0,Other Kharif pulses
20.8941836,2.032078966,1015.230941,22.0565049,silt,901.37,0,0,Ragi
21.44377125,2.084502969,1013.205255,20.61032795,sandy,7.704,19.688,0,Rice
20.14990918,2.099332945,1014.715595,22.04148139,chalky,50.568,0,0,Soyabean
22.01043775,1.984370747,1014.489738,21.39294583,loamy,8.22,8.22,0,Sunflower
21.17030594,2.066776309,1013.760636,20.20944783,loamy,0.465,0.465,0.465,Gram
21.94034512,2.072813113,1013.956192,20.85160614,chalky,38.25,38.25,38.25,Jowar
21.26326332,1.987259575,1014.770557,21.69784017,loamy,0,26.832,0,Maize
20.66954327,2.08845496,1014.559702,20.28212556,chalky,10.24,26.624,26.624,Other  Rabi pulses
20.17725156,1.980793293,1014.339924,21.43466742,sandy,41.496,110.656,55.328,Safflower
20.46569396,2.062830579,1013.71937,21.01119511,silty,7.84,7.84,0,Sunflower
21.3352246,2.054392452,1014.223279,20.76960611,chalky,7.504,18.76,7.504,Wheat
21.19712843,2.004417675,1015.384602,21.98072966,silty,0,0,0,Groundnut
20.24188483,2.094677655,1014.82144,20.81123092,silt,2.896,3.62,0,Maize
21.98504072,1.98663918,1014.119692,21.38372375,silty,3.15,0,0,Sugarcane
20.54605881,2.025951404,1015.971164,20.13286569,chalky,3.45,3.45,0,Moong(Green Gram)
20.51084479,2.046144398,1014.41494,20.51130743,silt,0,0,0,Pulses total
21.6844992,2.060713376,1014.249254,20.43083314,silt,902.566,0,0,Ragi
21.45071228,1.980613635,1013.146307,20.90107853,clay,6.516,16.652,0,Rice
21.13719538,2.001981107,1015.412676,20.52758457,sandy,59.22,0,0,Total foodgrain
20.47010543,2.050602407,1015.132506,20.82310042,clay,7.68,7.68,0,Urad
20.08946722,2.050479019,1015.411509,21.47439841,clay,3.255,3.255,3.255,Other  Rabi pulses
21.5492002,2.073117893,1013.373881,20.03486727,silt,38.25,38.25,38.25,Rice
20.10917311,2.038848009,1014.062648,21.28053277,peaty,0,28.048,0,Groundnut
20.7800731,2.039637953,1015.327467,20.20218983,loamy,10.5,27.3,27.3,Moong(Green Gram)
21.1170151,2.079806312,1013.007077,20.17840376,clay,39.72,105.92,52.96,Other Cereals & Millets
21.04359967,2.065500717,1014.777861,20.38390225,sandy,8.008,8.008,0,Other Kharif pulses
20.57466056,2.073866212,1013.425676,21.16202568,peaty,5.824,14.56,5.824,Ragi
20.13934646,2.107556616,1013.710899,21.34410614,silty,0,0,0,Rice
20.70289095,2.047569583,1014.887283,20.32440394,clay,3.008,3.76,0,Sesamum
20.9681158,2.046046414,1015.548878,20.42742568,loamy,2.775,0,0,Urad
21.70817097,2.050031745,1013.495242,21.10171896,chalky,2.921,2.921,0,Maize
21.16812243,2.103452055,1013.347737,21.81751503,silty,0,0,0,Other  Rabi pulses
20.0401767,2.024717176,1014.71136,20.09277128,silt,928.372,0,0,Other Cereals & Millets
20.10325675,2.096742095,1015.500679,20.64153666,silt,6.93,17.71,0,Rapeseed &Mustard
22.07229276,2.064067299,1014.42036,20.28748212,silty,52.08,0,0,Groundnut
21.20834979,2.081111661,1014.636596,21.50944319,silt,8.6,8.6,0,Rice
21.85089702,2.004659763,1013.184888,22.0474323,silty,2.16,2.16,2.16,Groundnut
21.72469634,2.083651722,1013.518388,21.86512618,peaty,38.25,38.25,38.25,Moong(Green Gram)
20.80750102,2.009169548,1014.872112,21.18737845,silty,0,20.08,0,Niger seed
21.77022916,2.082607534,1013.618634,21.65974389,sandy,3.13,8.138,8.138,Other Kharif pulses
20.07118569,2.066608934,1015.881885,20.49771175,chalky,38.688,103.168,51.584,Ragi
21.40911193,2.100825421,1013.881351,20.93168124,clay,7.588,7.588,0,Rice
21.40116523,2.010063738,1014.353088,21.18610289,clay,1.596,3.99,1.596,Sesamum
21.33730403,2.010627296,1015.735809,21.01955199,loamy,0,0,0,Urad
20.19947672,2.062488763,1013.301141,21.82051763,silt,2.8,3.5,0,Maize
21.85171136,2.036564757,1014.526603,21.79631549,silt,2.525,0,0,Other  Rabi pulses
20.20752126,2.080563242,1015.037573,20.7559624,silty,3.91,3.91,0,Groundnut
20.77742596,1.976523093,1015.147011,20.49838744,chalky,0,0,0,Rice
20.66528909,2.096660945,1014.255568,21.46989323,silty,920.828,0,0,Groundnut
21.26292129,1.997371086,1014.97806,20.03194989,loamy,7.992,20.424,0,Moong(Green Gram)
20.25211318,2.07965741,1013.981122,21.69715503,silty,40.908,0,0,Niger seed
21.49847744,2.054368632,1015.720586,20.40237172,silt,7.66,7.66,0,Other Kharif pulses
20.99740026,2.044162482,1015.416678,20.09093324,sandy,0.975,0.975,0.975,Ragi
21.96895562,1.975332605,1014.03154,20.83087217,clay,38.25,38.25,38.25,Rice
21.29149621,2.069901786,1014.528857,20.78816636,clay,0,15.712,0,Sesamum
21.5572537,1.992452185,1015.68903,20.53390807,peaty,3.61,9.386,9.386,Small millets
21.59236073,2.052257144,1014.673418,21.87583457,peaty,37.704,100.544,50.272,Urad
20.87182471,1.98059382,1015.885237,20.20586208,loamy,4.62,4.62,0,Maize
20.38632661,2.00870289,1015.242699,21.34193664,loamy,2.422,6.055,2.422,Other  Rabi pulses
20.78362884,1.975970408,1015.242505,21.14490151,silt,0,0,0,Groundnut
20.44649784,2.062231747,1015.775765,21.30892449,loamy,2.288,2.86,0,Rice
21.37418988,2.078102711,1015.582842,21.8809626,peaty,2.1,0,0,Groundnut
20.38638547,1.998903046,1014.628932,20.95956357,silt,1.771,1.771,0,Moong(Green Gram)
21.11054765,2.09406946,1015.284908,21.04211655,clay,0,0,0,Niger seed
21.20764061,2.057962114,1014.574675,21.95593939,sandy,890.974,0,0,Other Kharif pulses
21.48875912,2.090923906,1013.368691,20.73572256,peaty,6.858,17.526,0,Ragi
21.6425667,1.973534253,1013.149153,21.68452714,chalky,27.195,0,0,Rice
21.33793682,1.983608185,1015.845999,21.01697025,peaty,7.46,7.46,0,Sesamum
22.06685668,1.980774015,1014.370331,21.88188607,peaty,0.045,0.045,0.045,Small millets
20.45889263,2.10733515,1014.629353,21.50021178,sandy,38.25,38.25,38.25,Urad
20.81320143,2.063469313,1014.937331,21.87782363,chalky,0,10.368,0,Maize
21.70205897,2.093992309,1013.990189,21.28986918,sandy,5.3,13.78,13.78,Other  Rabi pulses
20.19785953,2.071583572,1014.568642,20.98886608,chalky,36.84,98.24,49.12,Small millets
21.93815234,2.065822195,1013.07431,20.29850033,sandy,3.276,3.276,0,Groundnut
21.65478865,2.071340576,1013.278693,20.44037967,clay,1.288,3.22,1.288,Rice
20.73833468,2.109669543,1015.039197,21.56528666,chalky,0,0,0,Groundnut
20.13273399,2.019330301,1015.819093,20.75711213,peaty,0,0,0,Moong(Green Gram)
20.20224727,2.022838594,1014.787635,20.60185562,silty,1.325,0,0,Niger seed
20.29596927,2.06049841,1013.133654,21.69201206,loamy,5.98,5.98,0,Other Kharif pulses
21.59920192,2.030136415,1014.473478,21.99893807,chalky,0,0,0,Ragi
21.11561176,1.991612281,1015.286374,20.4964565,silt,740.002,0,0,Rice
20.04541446,2.012262909,1015.498197,20.44127545,sandy,32.508,83.076,0,Sesamum
20.39117337,2.096263819,1013.538375,21.83349361,clay,7.371,0,0,Small millets
20.87479773,1.998446104,1013.474212,21.8307917,sandy,16.82,16.82,0,Urad
21.8014653,2.083049896,1013.900215,20.763471,silt,5.7,5.7,5.7,Maize
20.63948985,2.016918012,1014.597927,21.63696138,chalky,0,0,0,Other  Rabi pulses
20.3297108,2.007422014,1014.651069,21.68178391,silt,0,36,0,Small millets
20.81563289,2.041461618,1015.71614,20.09983346,loamy,6.68,17.368,17.368,Groundnut
20.27430972,2.04507201,1014.730407,20.22369515,silt,7.656,20.416,10.208,Rice
20.0806275,1.993859661,1014.739424,21.73231489,silt,1.148,1.148,0,Groundnut
21.74578948,2.054043663,1013.312333,20.83991487,clay,0,0,0,Moong(Green Gram)
20.72411022,2.076944725,1013.160285,20.16667267,loamy,0,0,0,Niger seed
21.09839202,2.055924882,1015.662824,20.48873062,silty,0.224,0.28,0,Other Kharif pulses
20.30623929,2.089090395,1013.682386,20.22634422,clay,0.5,0,0,Ragi
21.39321019,2.070110042,1013.30566,21.93910486,clay,0,0,0,Rice
20.22048451,1.976413834,1013.746702,20.88137133,sandy,598.552,0,0,Sesamum
20.63288413,2.069576848,1013.068561,20.65938244,silt,7.182,18.354,0,Small millets
21.27062068,1.975958169,1014.809872,21.54986391,loamy,35.742,0,0,Urad
20.901216,2.048449449,1013.891107,20.10011267,peaty,8.74,8.74,0,Maize
21.3726571,2.001994768,1014.876396,21.74859183,sandy,0.615,0.615,0.615,Other  Rabi pulses
21.339112,2.107121933,1014.313544,21.04230936,chalky,38.25,38.25,38.25,Small millets
21.12055463,2.013445627,1014.92895,20.84185313,chalky,0,3.104,0,Groundnut
21.84840373,2.101360013,1014.952658,22.05659725,peaty,4.53,11.778,11.778,Rice
20.20682929,2.060573643,1015.271498,21.33185204,loamy,39.204,104.544,52.272,Banana
20.09252315,2.037951281,1015.430702,22.05903809,loamy,4.284,4.284,0,Mango
20.34951667,1.997455668,1013.841504,21.04118791,peaty,0,0,0,Groundnut
20.69905276,2.034496457,1013.285205,20.12025402,silty,1.501,1.501,1.501,Moong(Green Gram)
21.29461474,2.017526412,1013.032877,21.11966947,sandy,1.728,2.16,0,Niger seed
22.0283738,2.074626393,1015.615638,21.57098478,peaty,2.65,0,0,Other Cereals & Millets
20.99249635,2.105387094,1015.607816,21.86006648,loamy,3.496,3.496,0,Other Kharif pulses
20.91690527,2.079157101,1015.363177,21.07584307,loamy,0,0,0,Ragi
21.25253134,1.986874341,1014.278485,21.19924752,silt,834.164,0,0,Rice
21.00855083,1.979269744,1015.184288,20.64092103,sandy,4.068,10.396,0,Sesamum
21.51489905,2.014390731,1014.191523,20.16637193,silty,49.329,0,0,Urad
21.62830491,2.052846355,1014.498224,21.70664057,silt,6.38,6.38,0,Maize
20.97881134,2.0178852,1014.465184,20.52676597,sandy,0.825,0.825,0.825,Other  Rabi pulses
20.9120901,2.015689584,1015.014367,20.70046514,silty,38.25,38.25,38.25,Other Cereals & Millets
20.26236975,2.010717836,1014.555819,21.73063945,loamy,0,5.184,0,Rapeseed &Mustard
21.69148797,1.991351338,1014.726235,20.8314523,peaty,2.08,5.408,5.408,Groundnut
21.7078974,2.046069716,1013.276986,21.85302975,clay,22.572,60.192,30.096,Rice
20.80697643,2.023974355,1013.173923,21.0015598,loamy,8.876,8.876,0,Groundnut
21.2447388,2.01087952,1015.504749,20.70306416,clay,0,0,0,Moong(Green Gram)
21.30976319,1.98231035,1015.718702,21.52700863,sandy,0,0,0,Niger seed
21.23327618,1.972768953,1014.261177,21.43583755,silt,1.6,2,0,Ragi
20.68987434,1.972143036,1014.115846,20.14189079,silty,1.775,0,0,Rice
21.49389495,2.022028983,1013.735253,20.32217864,sandy,2.484,2.484,0,Sesamum
21.1156565,2.091658064,1015.673822,21.13802222,clay,0,0,0,Urad
21.81027204,2.03668503,1013.006589,20.53367807,silty,843.64,0,0,Rapeseed &Mustard
20.52756027,2.03953866,1013.11899,21.00716406,silty,6.39,16.33,0,Groundnut
21.47702749,1.99674945,1014.216415,21.10701882,silt,50.673,0,0,Rice
21.63747625,2.079861223,1014.708762,21.8708253,sandy,8.54,8.54,0,Groundnut
20.26578594,2.094692295,1013.081417,21.20086061,silt,2.535,2.535,2.535,Moong(Green Gram)
21.64655664,2.084233833,1013.233848,20.55071326,chalky,38.25,38.25,38.25,Niger seed
22.00604073,2.013933819,1015.91665,21.59097059,clay,0,25.136,0,Ragi
21.65006726,1.972897637,1013.886373,20.79391212,silt,7.36,19.136,19.136,Rice
21.18283046,2.043777805,1015.871194,20.10223455,chalky,16.008,42.688,21.344,Sesamum
21.36091899,2.109896474,1015.523972,21.08688261,sandy,6.44,6.44,0,Urad
20.16990824,2.047196855,1014.500761,20.52545192,silty,3.304,8.26,3.304,Maize
21.34548049,2.016758367,1013.087328,21.57095233,silty,0.152,0.152,0.152,Rapeseed &Mustard
20.5652551,2.082137853,1015.590141,20.10493755,clay,4,5,0,Groundnut
21.10611263,2.013285479,1014.396081,20.81005479,silt,1.5,0,0,Rice
21.63485461,1.987086071,1014.185973,20.31147885,silt,10.58,10.58,0,Groundnut
20.24851868,2.031586387,1015.237331,21.26896672,chalky,0,0,0,Moong(Green Gram)
22.03781462,2.06162908,1014.703372,20.11671361,clay,906.844,0,0,Ragi
21.97122677,2.024650567,1013.198227,20.91166148,silty,6.21,15.87,0,Rice
20.4999397,2.023600856,1013.419882,20.58714985,sandy,71.064,0,0,Sesamum
21.47617786,1.976957216,1013.309397,20.5623946,clay,8.46,8.46,0,Urad
21.11442628,1.986180193,1015.508467,21.64888203,peaty,1.95,1.95,1.95,Maize
21.06807205,1.971687023,1015.415268,20.22627854,chalky,38.25,38.25,38.25,Rapeseed &Mustard
20.0232395,2.104096859,1013.402131,21.57202078,peaty,0,14.128,0,Groundnut
20.11693302,2.048303742,1014.410614,21.97802702,clay,10.09,26.234,26.234,Groundnut
20.51580803,2.102805882,1013.975104,21.89928757,clay,38.892,103.712,51.856,Moong(Green Gram)
20.40268989,2.049042558,1013.180575,20.96505628,silty,5.096,5.096,0,Niger seed
20.38892051,2.040487388,1013.964313,21.43995554,silty,0,0,0,Ragi
20.79920257,2.007123746,1013.889919,21.86601434,chalky,0,0,0,Rice
21.75282109,1.983414351,1014.62633,21.07741393,chalky,3.84,4.8,0,Sesamum
21.70114617,2.001915522,1015.26012,20.15928005,silt,2.775,0,0,Urad
21.16961274,2.025061152,1013.010276,21.88197235,chalky,4.531,4.531,0,Maize
21.90497325,2.097440444,1013.453289,21.23987566,clay,0,0,0,Rapeseed &Mustard
21.31633241,2.051825858,1014.097403,21.98000234,sandy,916.136,0,0,Groundnut
20.91539565,2.091385711,1014.12725,20.84617724,peaty,9.63,24.61,0,Moong(Green Gram)
20.43753634,1.978488138,1014.995482,20.73153898,peaty,56.07,0,0,Niger seed
22.03177594,2.004982237,1013.675831,20.33869382,clay,9,9,0,Ragi
20.27386507,2.085099721,1015.486198,21.97011008,loamy,0,0,0,Rice
21.20138478,2.075969124,1015.076831,20.88981473,peaty,38.25,38.25,38.25,Sesamum
20.51799397,2.008645604,1014.967819,20.06716765,chalky,0,23.184,0,Urad
20.04432035,2.109524282,1014.591752,20.38210549,loamy,5.64,14.664,14.664,Maize
22.00167266,2.07299028,1014.029809,21.03017921,sandy,41.7,111.2,55.6,Rapeseed &Mustard
20.35126701,1.979257197,1015.026384,21.61455371,sandy,7.476,7.476,0,Groundnut
21.92991029,2.086623183,1013.534043,21.88138922,silty,2.1,5.25,2.1,Moong(Green Gram)
21.229255,2.089263526,1014.942603,20.5469486,silt,0,0,0,Niger seed
21.82714565,1.992466421,1014.108403,21.419912,clay,3.392,4.24,0,Ragi
20.32398554,2.052335382,1015.270293,20.13515501,silty,2.8,0,0,Rice
20.99973746,2.07471847,1013.050891,20.43085504,silty,2.898,2.898,0,Sesamum
21.52064984,2.10567083,1013.331736,21.26899087,chalky,0,0,0,Urad
20.2846797,2.043746388,1015.464888,21.23030872,clay,901.37,0,0,Maize
20.49653784,2.002583814,1014.266396,20.75437784,sandy,7.704,19.688,0,Rapeseed &Mustard
20.72862791,2.072766798,1014.697946,21.60295674,peaty,50.568,0,0,Groundnut
21.16272551,2.107929041,1013.192987,21.5231352,loamy,8.22,8.22,0,Niger seed
21.779691,1.979852844,1014.155726,20.81002775,silty,0.465,0.465,0.465,Other Kharif pulses
20.10142858,2.027672078,1013.400775,20.97440368,silt,38.25,38.25,38.25,Ragi
20.47581271,2.016074726,1013.778165,21.29050468,peaty,0,26.832,0,Rice
22.04473563,1.981502289,1013.959679,20.14002411,sandy,10.24,26.624,26.624,Sesamum
21.87674914,2.103851461,1014.096749,21.62496868,peaty,41.496,110.656,55.328,Urad
20.05965908,2.078570426,1015.172984,21.56600711,silt,7.84,7.84,0,Other  Rabi pulses
20.17321662,2.096320974,1015.186024,20.61358417,chalky,7.504,18.76,7.504,Rapeseed &Mustard
20.77524253,2.002293177,1014.538891,20.38202304,loamy,0,0,0,Sesamum
21.51983567,2.079763563,1015.400378,20.17351482,silty,2.896,3.62,0,Groundnut
20.10155543,2.080220771,1013.292714,20.84604077,loamy,3.15,0,0,Rice
20.15708301,1.974962136,1013.575682,20.43698508,sandy,3.45,3.45,0,Groundnut
21.57281574,2.068204159,1015.316172,21.15346619,silt,0,0,0,Niger seed
21.89803285,2.052419866,1015.688622,21.99272838,peaty,902.566,0,0,Other Kharif pulses
21.56073211,2.007523105,1013.88938,20.03392929,sandy,6.516,16.652,0,Ragi
20.90579757,2.081038423,1013.963347,21.85566151,peaty,59.22,0,0,Rice
20.96561451,2.043653121,1015.720816,20.44600255,loamy,7.68,7.68,0,Sesamum
21.84440152,1.983168441,1013.817719,20.59701055,clay,3.255,3.255,3.255,Urad
21.00084995,1.98728882,1014.952828,20.89506732,peaty,38.25,38.25,38.25,Other  Rabi pulses
20.90406465,2.050268431,1014.939729,20.71903124,chalky,0,28.048,0,Groundnut
20.91845155,1.97321466,1015.078576,20.33248215,silty,10.5,27.3,27.3,Rice
20.11467759,2.108736576,1013.67607,20.67086256,clay,39.72,105.92,52.96,Groundnut
20.568247,2.094988584,1015.492799,20.09818182,peaty,8.008,8.008,0,Niger seed
21.91836104,2.027155587,1015.758424,20.96951804,chalky,5.824,14.56,5.824,Other Kharif pulses
21.83103262,1.989468927,1013.801882,21.92462216,chalky,0,0,0,Ragi
20.43315359,2.090547662,1014.016898,21.11935903,sandy,3.008,3.76,0,Rice
20.21319752,1.988641133,1014.266727,21.2296637,peaty,2.775,0,0,Sesamum
20.6305578,2.041656336,1014.740197,21.85833654,sandy,2.921,2.921,0,Urad
21.0114652,1.995501657,1014.517904,21.24685177,loamy,0,0,0,Other  Rabi pulses
20.70896315,1.985674229,1013.472126,21.04848476,silty,928.372,0,0,Groundnut
20.86193897,2.104539577,1015.876135,20.538395,silt,6.93,17.71,0,Rice
21.36851699,2.054963543,1014.684236,21.4283523,clay,52.08,0,0,Sugarcane
21.3716076,2.005243207,1015.913392,20.53935583,clay,8.6,8.6,0,Arhar/Tur
21.28395513,2.011237089,1014.66268,22.06644685,clay,2.16,2.16,2.16,Groundnut
22.0473229,1.976951309,1013.608109,20.95142528,silt,38.25,38.25,38.25,Moong(Green Gram)
